CMDLINE C:\Users\Usuario\AppData\Local\Microsoft\WindowsApps\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\python.exe julia_set_memory_profiling.py
MEM 135.503906 1712633133.1313
MEM 135.503906 1712633133.2320
MEM 135.503906 1712633133.3326
MEM 135.503906 1712633133.4330
MEM 135.503906 1712633133.5336
MEM 135.503906 1712633133.6342
MEM 135.503906 1712633133.7347
MEM 135.503906 1712633133.8350
MEM 135.503906 1712633133.9352
MEM 135.503906 1712633134.0355
MEM 135.503906 1712633134.1360
MEM 135.503906 1712633134.2366
MEM 135.503906 1712633134.3369
MEM 135.503906 1712633134.4371
MEM 135.503906 1712633134.5375
MEM 135.503906 1712633134.6381
MEM 135.503906 1712633134.7383
MEM 135.503906 1712633134.8389
MEM 135.503906 1712633134.9392
MEM 135.503906 1712633135.0397
MEM 135.503906 1712633135.1403
MEM 135.503906 1712633135.2408
MEM 135.503906 1712633135.3410
MEM 135.503906 1712633135.4414
MEM 135.503906 1712633135.5419
MEM 135.503906 1712633135.6424
MEM 135.503906 1712633135.7427
MEM 135.503906 1712633135.8431
MEM 135.503906 1712633135.9435
MEM 135.503906 1712633136.0442
MEM 135.503906 1712633136.1444
MEM 135.503906 1712633136.2448
MEM 135.503906 1712633136.3454
MEM 135.503906 1712633136.4460
MEM 135.503906 1712633136.5461
MEM 135.503906 1712633136.6465
MEM 135.503906 1712633136.7467
MEM 135.503906 1712633136.8468
MEM 135.503906 1712633136.9475
MEM 135.503906 1712633137.0477
MEM 135.503906 1712633137.1482
MEM 135.503906 1712633137.2487
MEM 135.503906 1712633137.3490
MEM 135.503906 1712633137.4494
MEM 135.503906 1712633137.5497
MEM 135.503906 1712633137.6500
MEM 135.503906 1712633137.7504
MEM 135.503906 1712633137.8506
MEM 135.503906 1712633137.9508
MEM 135.503906 1712633138.0513
MEM 135.503906 1712633138.1518
MEM 135.503906 1712633138.2525
MEM 135.503906 1712633138.3531
MEM 135.503906 1712633138.4533
MEM 135.503906 1712633138.5537
MEM 135.503906 1712633138.6543
MEM 135.503906 1712633138.7546
MEM 135.503906 1712633138.8552
MEM 135.503906 1712633138.9555
MEM 135.503906 1712633139.0557
MEM 135.503906 1712633139.1561
MEM 135.503906 1712633139.2564
MEM 135.503906 1712633139.3566
MEM 135.503906 1712633139.4569
MEM 135.503906 1712633139.5570
MEM 135.503906 1712633139.6576
MEM 135.503906 1712633139.7578
MEM 135.503906 1712633139.8584
MEM 135.503906 1712633139.9590
MEM 135.503906 1712633140.0593
MEM 135.503906 1712633140.1597
MEM 135.503906 1712633140.2602
MEM 135.503906 1712633140.3604
MEM 135.503906 1712633140.4609
MEM 135.503906 1712633140.5614
MEM 135.503906 1712633140.6618
MEM 135.503906 1712633140.7624
MEM 135.503906 1712633140.8628
MEM 135.503906 1712633140.9633
MEM 135.503906 1712633141.0639
MEM 135.503906 1712633141.1641
MEM 135.503906 1712633141.2644
MEM 135.503906 1712633141.3649
MEM 135.503906 1712633141.4653
MEM 135.503906 1712633141.5659
MEM 135.503906 1712633141.6661
MEM 135.503906 1712633141.7663
MEM 135.503906 1712633141.8668
MEM 135.503906 1712633141.9671
MEM 135.503906 1712633142.0677
MEM 135.503906 1712633142.1683
MEM 135.503906 1712633142.2690
MEM 135.503906 1712633142.3694
MEM 135.503906 1712633142.4699
MEM 135.503906 1712633142.5702
MEM 135.503906 1712633142.6707
MEM 135.503906 1712633142.7712
MEM 135.503906 1712633142.8718
MEM 135.503906 1712633142.9723
MEM 135.503906 1712633143.0727
MEM 135.503906 1712633143.1732
MEM 135.503906 1712633143.2736
MEM 135.503906 1712633143.3739
MEM 135.503906 1712633143.4741
MEM 135.503906 1712633143.5747
MEM 135.503906 1712633143.6751
MEM 135.503906 1712633143.7754
MEM 135.503906 1712633143.8756
MEM 135.503906 1712633143.9761
MEM 135.503906 1712633144.0764
MEM 135.503906 1712633144.1768
MEM 135.503906 1712633144.2771
MEM 135.503906 1712633144.3776
MEM 135.503906 1712633144.4781
MEM 135.503906 1712633144.5787
MEM 135.503906 1712633144.6789
MEM 135.503906 1712633144.7792
MEM 135.503906 1712633144.8798
MEM 135.503906 1712633144.9803
MEM 135.503906 1712633145.0806
MEM 135.503906 1712633145.1811
MEM 135.503906 1712633145.2816
MEM 135.503906 1712633145.3818
MEM 135.503906 1712633145.4821
MEM 135.503906 1712633145.5826
MEM 135.503906 1712633145.6830
MEM 135.503906 1712633145.7834
MEM 135.503906 1712633145.8835
MEM 135.503906 1712633145.9841
MEM 135.503906 1712633146.0846
MEM 135.503906 1712633146.1848
MEM 135.503906 1712633146.2851
MEM 135.503906 1712633146.3854
MEM 135.503906 1712633146.4858
MEM 135.566406 1712633146.5861
MEM 135.566406 1712633146.6863
MEM 135.566406 1712633146.7867
MEM 135.566406 1712633146.8873
MEM 135.566406 1712633146.9879
MEM 135.566406 1712633147.0881
MEM 135.566406 1712633147.1884
MEM 135.566406 1712633147.2887
MEM 135.566406 1712633147.3891
MEM 135.566406 1712633147.4896
MEM 135.566406 1712633147.5900
MEM 135.566406 1712633147.6905
MEM 135.566406 1712633147.7907
MEM 135.566406 1712633147.8909
MEM 135.566406 1712633147.9914
MEM 135.566406 1712633148.0919
MEM 135.566406 1712633148.1922
MEM 135.566406 1712633148.2925
MEM 135.566406 1712633148.3927
MEM 135.566406 1712633148.4931
MEM 135.566406 1712633148.5934
MEM 135.566406 1712633148.6936
MEM 135.566406 1712633148.7937
MEM 135.566406 1712633148.8940
MEM 135.566406 1712633148.9943
MEM 135.566406 1712633149.0945
MEM 135.566406 1712633149.1950
MEM 135.566406 1712633149.2955
MEM 135.566406 1712633149.3958
MEM 135.566406 1712633149.4964
MEM 135.566406 1712633149.5967
MEM 135.566406 1712633149.6970
MEM 135.566406 1712633149.7976
MEM 135.566406 1712633149.8979
MEM 135.566406 1712633149.9984
MEM 135.566406 1712633150.0986
MEM 135.566406 1712633150.1988
MEM 135.566406 1712633150.2990
MEM 135.566406 1712633150.3993
MEM 135.566406 1712633150.5000
MEM 135.566406 1712633150.6003
MEM 135.566406 1712633150.7007
MEM 135.566406 1712633150.8009
MEM 135.566406 1712633150.9011
MEM 135.566406 1712633151.0016
MEM 135.566406 1712633151.1022
MEM 135.566406 1712633151.2025
MEM 135.566406 1712633151.3027
MEM 135.566406 1712633151.4031
MEM 135.566406 1712633151.5033
MEM 135.566406 1712633151.6037
MEM 135.566406 1712633151.7039
MEM 135.566406 1712633151.8043
MEM 135.566406 1712633151.9045
MEM 135.566406 1712633152.0050
MEM 135.566406 1712633152.1054
MEM 135.566406 1712633152.2058
MEM 135.566406 1712633152.3061
MEM 135.566406 1712633152.4066
MEM 135.566406 1712633152.5067
MEM 135.566406 1712633152.6073
MEM 135.566406 1712633152.7077
MEM 135.566406 1712633152.8081
MEM 135.566406 1712633152.9088
MEM 135.566406 1712633153.0091
MEM 135.566406 1712633153.1096
MEM 135.566406 1712633153.2101
MEM 135.566406 1712633153.3103
MEM 135.566406 1712633153.4105
MEM 135.566406 1712633153.5108
MEM 135.566406 1712633153.6110
MEM 135.566406 1712633153.7112
MEM 135.566406 1712633153.8118
MEM 135.566406 1712633153.9122
MEM 135.566406 1712633154.0126
MEM 135.566406 1712633154.1129
MEM 135.566406 1712633154.2131
MEM 135.566406 1712633154.3135
MEM 135.566406 1712633154.4137
MEM 135.566406 1712633154.5138
MEM 135.566406 1712633154.6142
MEM 135.566406 1712633154.7144
MEM 135.566406 1712633154.8148
MEM 135.566406 1712633154.9152
MEM 135.566406 1712633155.0156
MEM 135.566406 1712633155.1161
MEM 135.566406 1712633155.2166
MEM 135.566406 1712633155.3172
MEM 135.566406 1712633155.4177
MEM 135.566406 1712633155.5184
MEM 135.566406 1712633155.6186
MEM 135.566406 1712633155.7191
MEM 135.566406 1712633155.8195
MEM 135.566406 1712633155.9198
MEM 135.566406 1712633156.0204
MEM 135.566406 1712633156.1207
MEM 135.566406 1712633156.2213
MEM 135.566406 1712633156.3217
MEM 135.566406 1712633156.4219
MEM 135.566406 1712633156.5223
MEM 135.566406 1712633156.6229
MEM 135.566406 1712633156.7232
MEM 135.566406 1712633156.8234
MEM 135.566406 1712633156.9239
MEM 135.566406 1712633157.0243
MEM 135.566406 1712633157.1248
MEM 135.566406 1712633157.2250
MEM 135.566406 1712633157.3255
MEM 135.566406 1712633157.4257
MEM 135.566406 1712633157.5260
MEM 135.566406 1712633157.6267
MEM 135.566406 1712633157.7271
MEM 135.566406 1712633157.8274
MEM 135.566406 1712633157.9280
MEM 135.566406 1712633158.0285
MEM 135.566406 1712633158.1288
MEM 135.566406 1712633158.2293
MEM 135.566406 1712633158.3299
MEM 135.566406 1712633158.4302
MEM 135.566406 1712633158.5308
MEM 135.566406 1712633158.6311
MEM 135.566406 1712633158.7312
MEM 135.566406 1712633158.8314
MEM 135.566406 1712633158.9318
MEM 135.566406 1712633159.0320
MEM 135.566406 1712633159.1322
MEM 135.566406 1712633159.2328
MEM 135.566406 1712633159.3332
MEM 135.566406 1712633159.4333
MEM 135.566406 1712633159.5335
MEM 135.566406 1712633159.6339
MEM 135.566406 1712633159.7343
MEM 135.566406 1712633159.8349
MEM 135.566406 1712633159.9351
MEM 135.566406 1712633160.0354
MEM 135.566406 1712633160.1357
MEM 135.566406 1712633160.2361
MEM 135.566406 1712633160.3364
MEM 135.566406 1712633160.4367
MEM 135.566406 1712633160.5372
MEM 135.566406 1712633160.6374
MEM 135.566406 1712633160.7376
MEM 135.566406 1712633160.8379
MEM 135.566406 1712633160.9383
MEM 135.566406 1712633161.0388
MEM 135.566406 1712633161.1389
MEM 135.566406 1712633161.2396
MEM 135.566406 1712633161.3398
MEM 135.566406 1712633161.4402
MEM 135.566406 1712633161.5404
MEM 135.566406 1712633161.6407
MEM 135.566406 1712633161.7410
MEM 135.566406 1712633161.8413
MEM 135.566406 1712633161.9419
MEM 135.566406 1712633162.0423
MEM 135.566406 1712633162.1428
MEM 135.566406 1712633162.2430
MEM 135.566406 1712633162.3433
MEM 135.566406 1712633162.4435
MEM 135.566406 1712633162.5439
MEM 135.566406 1712633162.6441
MEM 135.566406 1712633162.7445
MEM 135.566406 1712633162.8450
MEM 135.566406 1712633162.9453
MEM 135.566406 1712633163.0454
MEM 135.566406 1712633163.1457
MEM 135.566406 1712633163.2461
MEM 135.566406 1712633163.3468
MEM 135.566406 1712633163.4470
MEM 135.566406 1712633163.5473
MEM 135.566406 1712633163.6479
MEM 135.566406 1712633163.7484
MEM 135.566406 1712633163.8489
MEM 135.566406 1712633163.9491
MEM 135.566406 1712633164.0496
MEM 135.566406 1712633164.1501
MEM 135.566406 1712633164.2506
MEM 135.566406 1712633164.3510
MEM 135.566406 1712633164.4514
MEM 135.566406 1712633164.5515
MEM 135.566406 1712633164.6517
MEM 135.566406 1712633164.7520
MEM 135.566406 1712633164.8523
MEM 135.566406 1712633164.9529
MEM 135.566406 1712633165.0531
MEM 135.566406 1712633165.1533
MEM 135.566406 1712633165.2536
MEM 135.566406 1712633165.3540
MEM 135.566406 1712633165.4543
MEM 135.566406 1712633165.5545
MEM 135.566406 1712633165.6549
MEM 135.566406 1712633165.7556
MEM 135.566406 1712633165.8561
MEM 135.566406 1712633165.9564
MEM 135.566406 1712633166.0568
MEM 135.566406 1712633166.1570
MEM 135.566406 1712633166.2574
MEM 135.566406 1712633166.3577
MEM 135.566406 1712633166.4579
MEM 135.566406 1712633166.5585
MEM 135.566406 1712633166.6588
MEM 135.566406 1712633166.7589
MEM 135.566406 1712633166.8591
MEM 135.566406 1712633166.9594
MEM 135.566406 1712633167.0597
MEM 135.566406 1712633167.1599
MEM 135.566406 1712633167.2602
MEM 135.566406 1712633167.3604
MEM 135.566406 1712633167.4609
MEM 135.566406 1712633167.5616
MEM 135.566406 1712633167.6617
MEM 135.566406 1712633167.7622
MEM 135.566406 1712633167.8626
MEM 135.566406 1712633167.9628
MEM 135.566406 1712633168.0631
MEM 135.566406 1712633168.1633
MEM 135.566406 1712633168.2638
MEM 135.566406 1712633168.3641
MEM 135.566406 1712633168.4644
MEM 135.566406 1712633168.5651
MEM 135.566406 1712633168.6655
MEM 135.566406 1712633168.7657
MEM 135.566406 1712633168.8659
MEM 135.566406 1712633168.9661
MEM 135.566406 1712633169.0663
MEM 135.566406 1712633169.1670
MEM 135.566406 1712633169.2675
MEM 135.566406 1712633169.3679
MEM 135.566406 1712633169.4681
MEM 135.566406 1712633169.5682
MEM 135.566406 1712633169.6688
MEM 135.566406 1712633169.7689
MEM 135.566406 1712633169.8691
MEM 135.566406 1712633169.9696
MEM 135.566406 1712633170.0700
MEM 135.566406 1712633170.1705
MEM 135.566406 1712633170.2708
MEM 135.566406 1712633170.3710
MEM 135.566406 1712633170.4713
MEM 135.566406 1712633170.5716
MEM 135.566406 1712633170.6722
MEM 135.566406 1712633170.7725
MEM 135.566406 1712633170.8727
MEM 135.566406 1712633170.9731
MEM 135.566406 1712633171.0736
MEM 135.566406 1712633171.1738
MEM 135.566406 1712633171.2740
MEM 135.566406 1712633171.3741
MEM 135.566406 1712633171.4745
MEM 135.566406 1712633171.5749
MEM 135.566406 1712633171.6755
MEM 135.566406 1712633171.7761
MEM 135.566406 1712633171.8762
MEM 135.566406 1712633171.9768
MEM 135.566406 1712633172.0771
MEM 135.566406 1712633172.1777
MEM 135.566406 1712633172.2784
MEM 135.566406 1712633172.3785
MEM 135.566406 1712633172.4790
MEM 135.566406 1712633172.5793
MEM 135.566406 1712633172.6795
MEM 135.566406 1712633172.7798
MEM 135.566406 1712633172.8801
MEM 135.566406 1712633172.9805
MEM 135.566406 1712633173.0808
MEM 135.566406 1712633173.1811
MEM 135.566406 1712633173.2815
MEM 135.566406 1712633173.3818
MEM 135.566406 1712633173.4821
MEM 135.566406 1712633173.5822
MEM 135.566406 1712633173.6825
MEM 135.566406 1712633173.7827
MEM 135.566406 1712633173.8829
MEM 135.566406 1712633173.9834
MEM 135.566406 1712633174.0836
MEM 135.566406 1712633174.1838
MEM 135.566406 1712633174.2843
MEM 135.566406 1712633174.3848
MEM 135.566406 1712633174.4850
MEM 135.566406 1712633174.5851
MEM 135.566406 1712633174.6855
MEM 135.566406 1712633174.7858
MEM 135.566406 1712633174.8859
MEM 135.566406 1712633174.9861
MEM 135.566406 1712633175.0867
MEM 135.566406 1712633175.1868
MEM 135.566406 1712633175.2872
MEM 135.566406 1712633175.3878
MEM 135.566406 1712633175.4883
MEM 135.566406 1712633175.5887
MEM 135.566406 1712633175.6892
MEM 135.566406 1712633175.7895
MEM 135.566406 1712633175.8900
MEM 135.566406 1712633175.9903
MEM 135.566406 1712633176.0906
MEM 135.566406 1712633176.1912
MEM 135.566406 1712633176.2917
MEM 135.566406 1712633176.3919
MEM 135.566406 1712633176.4924
MEM 135.566406 1712633176.5926
MEM 135.566406 1712633176.6928
MEM 135.566406 1712633176.7929
MEM 135.566406 1712633176.8931
MEM 135.566406 1712633176.9937
MEM 135.566406 1712633177.0942
MEM 135.566406 1712633177.1944
MEM 135.566406 1712633177.2948
MEM 135.566406 1712633177.3954
MEM 135.566406 1712633177.4956
MEM 135.628906 1712633177.5960
MEM 135.628906 1712633177.6962
MEM 135.628906 1712633177.7965
MEM 135.628906 1712633177.8971
MEM 135.628906 1712633177.9975
MEM 135.628906 1712633178.0980
MEM 135.628906 1712633178.1983
MEM 135.628906 1712633178.2986
MEM 135.628906 1712633178.3988
MEM 135.628906 1712633178.4990
MEM 135.628906 1712633178.5995
MEM 135.628906 1712633178.7000
MEM 135.628906 1712633178.8002
MEM 135.628906 1712633178.9007
MEM 135.628906 1712633179.0010
MEM 135.628906 1712633179.1013
MEM 135.628906 1712633179.2014
MEM 135.628906 1712633179.3019
MEM 135.628906 1712633179.4022
MEM 135.628906 1712633179.5028
MEM 135.628906 1712633179.6032
MEM 135.628906 1712633179.7036
MEM 135.628906 1712633179.8037
MEM 135.628906 1712633179.9042
MEM 135.628906 1712633180.0044
MEM 135.628906 1712633180.1049
MEM 135.628906 1712633180.2051
MEM 135.628906 1712633180.3055
MEM 135.628906 1712633180.4057
MEM 135.628906 1712633180.5060
MEM 135.628906 1712633180.6061
MEM 135.628906 1712633180.7066
MEM 135.628906 1712633180.8071
MEM 135.628906 1712633180.9076
MEM 135.628906 1712633181.0079
MEM 135.628906 1712633181.1082
MEM 135.628906 1712633181.2086
MEM 135.628906 1712633181.3093
MEM 135.628906 1712633181.4097
MEM 135.628906 1712633181.5101
MEM 135.628906 1712633181.6104
MEM 135.628906 1712633181.7111
MEM 135.628906 1712633181.8115
MEM 135.628906 1712633181.9117
MEM 135.628906 1712633182.0122
MEM 135.628906 1712633182.1128
MEM 135.628906 1712633182.2133
MEM 135.628906 1712633182.3136
MEM 135.628906 1712633182.4139
MEM 135.628906 1712633182.5143
MEM 135.628906 1712633182.6144
MEM 135.628906 1712633182.7149
MEM 135.628906 1712633182.8154
MEM 135.628906 1712633182.9160
MEM 135.628906 1712633183.0166
MEM 135.628906 1712633183.1167
MEM 135.628906 1712633183.2171
MEM 135.628906 1712633183.3177
MEM 135.628906 1712633183.4180
MEM 135.628906 1712633183.5187
MEM 135.628906 1712633183.6192
MEM 135.628906 1712633183.7194
MEM 135.628906 1712633183.8197
MEM 135.628906 1712633183.9200
MEM 135.628906 1712633184.0206
MEM 135.628906 1712633184.1209
MEM 135.628906 1712633184.2214
MEM 135.628906 1712633184.3216
MEM 135.628906 1712633184.4219
MEM 135.628906 1712633184.5223
MEM 135.628906 1712633184.6225
MEM 135.628906 1712633184.7228
MEM 135.628906 1712633184.8233
MEM 135.628906 1712633184.9235
MEM 135.628906 1712633185.0240
MEM 135.628906 1712633185.1242
MEM 135.628906 1712633185.2244
MEM 135.628906 1712633185.3248
MEM 135.628906 1712633185.4253
MEM 135.628906 1712633185.5259
MEM 135.628906 1712633185.6262
MEM 135.628906 1712633185.7267
MEM 135.628906 1712633185.8270
MEM 135.628906 1712633185.9275
MEM 135.628906 1712633186.0279
MEM 135.628906 1712633186.1283
MEM 135.628906 1712633186.2286
MEM 135.628906 1712633186.3291
MEM 135.628906 1712633186.4294
MEM 135.628906 1712633186.5299
MEM 135.628906 1712633186.6301
MEM 135.628906 1712633186.7304
MEM 135.628906 1712633186.8309
MEM 135.628906 1712633186.9313
MEM 135.628906 1712633187.0317
MEM 135.628906 1712633187.1318
MEM 135.628906 1712633187.2320
MEM 135.628906 1712633187.3325
MEM 135.628906 1712633187.4330
MEM 135.628906 1712633187.5331
MEM 135.628906 1712633187.6333
MEM 135.628906 1712633187.7336
MEM 135.628906 1712633187.8341
MEM 135.628906 1712633187.9343
MEM 135.628906 1712633188.0347
MEM 135.628906 1712633188.1350
MEM 135.628906 1712633188.2355
MEM 135.628906 1712633188.3360
MEM 135.628906 1712633188.4363
MEM 135.628906 1712633188.5369
MEM 135.628906 1712633188.6374
MEM 135.628906 1712633188.7379
MEM 135.628906 1712633188.8382
MEM 135.628906 1712633188.9388
MEM 135.628906 1712633189.0394
MEM 135.628906 1712633189.1397
MEM 135.628906 1712633189.2401
MEM 135.628906 1712633189.3404
MEM 135.628906 1712633189.4408
MEM 135.628906 1712633189.5411
MEM 135.628906 1712633189.6413
MEM 135.628906 1712633189.7417
MEM 135.628906 1712633189.8420
MEM 135.628906 1712633189.9424
MEM 135.628906 1712633190.0430
MEM 135.628906 1712633190.1432
MEM 135.628906 1712633190.2438
MEM 135.628906 1712633190.3440
MEM 135.628906 1712633190.4444
MEM 135.628906 1712633190.5450
MEM 135.628906 1712633190.6454
MEM 135.628906 1712633190.7460
MEM 135.628906 1712633190.8464
MEM 135.628906 1712633190.9467
MEM 135.628906 1712633191.0469
MEM 135.628906 1712633191.1471
MEM 135.628906 1712633191.2473
MEM 135.628906 1712633191.3476
MEM 135.628906 1712633191.4480
MEM 135.628906 1712633191.5482
MEM 135.628906 1712633191.6483
MEM 135.628906 1712633191.7489
MEM 135.628906 1712633191.8493
MEM 135.628906 1712633191.9497
MEM 135.628906 1712633192.0500
MEM 135.628906 1712633192.1507
