CMDLINE C:\Users\drako\AppData\Local\Microsoft\WindowsApps\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\python.exe julia_set_memory_profiling.py
MEM 135.011719 1712985814.1286
MEM 135.011719 1712985814.2293
MEM 135.011719 1712985814.3298
MEM 135.011719 1712985814.4304
MEM 135.011719 1712985814.5310
MEM 135.011719 1712985814.6313
MEM 135.011719 1712985814.7320
MEM 135.011719 1712985814.8326
MEM 135.011719 1712985814.9331
MEM 135.011719 1712985815.0338
MEM 135.011719 1712985815.1344
MEM 135.011719 1712985815.2347
MEM 135.011719 1712985815.3355
MEM 135.011719 1712985815.4368
MEM 135.011719 1712985815.5374
MEM 135.011719 1712985815.6380
MEM 135.011719 1712985815.7383
MEM 135.011719 1712985815.8387
MEM 135.011719 1712985815.9389
MEM 135.011719 1712985816.0391
MEM 135.011719 1712985816.1398
MEM 135.011719 1712985816.2408
MEM 135.011719 1712985816.3412
MEM 135.011719 1712985816.4419
MEM 135.011719 1712985816.5425
MEM 135.011719 1712985816.6429
MEM 135.011719 1712985816.7434
MEM 135.011719 1712985816.8437
MEM 135.011719 1712985816.9440
MEM 135.011719 1712985817.0444
MEM 135.011719 1712985817.1450
MEM 135.011719 1712985817.2454
MEM 135.011719 1712985817.3458
MEM 135.011719 1712985817.4462
MEM 135.011719 1712985817.5466
MEM 135.011719 1712985817.6472
MEM 135.011719 1712985817.7477
MEM 135.011719 1712985817.8480
MEM 135.011719 1712985817.9492
MEM 135.011719 1712985818.0494
MEM 135.011719 1712985818.1498
MEM 135.011719 1712985818.2501
MEM 135.011719 1712985818.3507
MEM 135.011719 1712985818.4514
MEM 135.011719 1712985818.5522
MEM 135.011719 1712985818.6528
MEM 135.011719 1712985818.7532
MEM 135.011719 1712985818.8534
MEM 135.011719 1712985818.9541
MEM 135.011719 1712985819.0547
MEM 135.011719 1712985819.1553
MEM 135.011719 1712985819.2556
MEM 135.011719 1712985819.3563
MEM 135.011719 1712985819.4567
MEM 135.011719 1712985819.5572
MEM 135.011719 1712985819.6581
MEM 135.011719 1712985819.7586
MEM 135.011719 1712985819.8589
MEM 135.011719 1712985819.9593
MEM 135.011719 1712985820.0597
MEM 135.011719 1712985820.1604
MEM 135.011719 1712985820.2611
MEM 135.011719 1712985820.3617
MEM 135.011719 1712985820.4620
MEM 135.011719 1712985820.5623
MEM 135.011719 1712985820.6628
MEM 135.011719 1712985820.7632
MEM 135.011719 1712985820.8634
MEM 135.011719 1712985820.9640
MEM 135.011719 1712985821.0648
MEM 135.011719 1712985821.1652
MEM 135.011719 1712985821.2658
MEM 135.011719 1712985821.3666
MEM 135.011719 1712985821.4676
MEM 135.011719 1712985821.5680
MEM 135.011719 1712985821.6688
MEM 135.011719 1712985821.7693
MEM 135.011719 1712985821.8697
MEM 135.011719 1712985821.9701
MEM 135.011719 1712985822.0705
MEM 135.011719 1712985822.1709
MEM 135.011719 1712985822.2716
MEM 135.011719 1712985822.3722
MEM 135.011719 1712985822.4729
MEM 135.011719 1712985822.5738
MEM 135.011719 1712985822.6742
MEM 135.011719 1712985822.7749
MEM 135.011719 1712985822.8756
MEM 135.011719 1712985822.9761
MEM 135.011719 1712985823.0763
MEM 135.011719 1712985823.1769
MEM 135.011719 1712985823.2774
MEM 135.074219 1712985823.3780
MEM 135.074219 1712985823.4788
MEM 135.074219 1712985823.5792
MEM 135.074219 1712985823.6798
MEM 135.074219 1712985823.7806
MEM 135.074219 1712985823.8813
MEM 135.074219 1712985823.9821
MEM 135.074219 1712985824.0826
MEM 135.074219 1712985824.1903
MEM 135.074219 1712985824.2911
MEM 135.074219 1712985824.3915
MEM 135.074219 1712985824.4922
MEM 135.074219 1712985824.5927
MEM 135.074219 1712985824.6931
MEM 135.074219 1712985824.7936
MEM 135.074219 1712985824.8941
MEM 135.074219 1712985824.9946
MEM 135.074219 1712985825.0951
MEM 135.074219 1712985825.1958
MEM 135.074219 1712985825.2966
MEM 135.074219 1712985825.3972
MEM 135.074219 1712985825.4979
MEM 135.074219 1712985825.5986
MEM 135.074219 1712985825.6993
MEM 135.074219 1712985825.8002
MEM 135.074219 1712985825.9009
MEM 135.074219 1712985826.0015
MEM 135.074219 1712985826.1019
MEM 135.074219 1712985826.2023
MEM 135.074219 1712985826.3026
MEM 135.074219 1712985826.4029
MEM 135.074219 1712985826.5037
MEM 135.074219 1712985826.6044
MEM 135.074219 1712985826.7048
MEM 135.074219 1712985826.8057
MEM 135.074219 1712985826.9059
MEM 135.074219 1712985827.0064
MEM 135.074219 1712985827.1072
MEM 135.074219 1712985827.2075
MEM 135.074219 1712985827.3078
MEM 135.074219 1712985827.4082
MEM 135.074219 1712985827.5086
MEM 135.074219 1712985827.6091
MEM 135.074219 1712985827.7098
MEM 135.074219 1712985827.8104
MEM 135.074219 1712985827.9110
MEM 135.074219 1712985828.0117
MEM 135.074219 1712985828.1126
MEM 135.074219 1712985828.2132
MEM 135.074219 1712985828.3133
MEM 135.074219 1712985828.4143
MEM 135.074219 1712985828.5147
MEM 135.074219 1712985828.6152
MEM 135.074219 1712985828.7156
MEM 135.074219 1712985828.8160
MEM 135.074219 1712985828.9169
MEM 135.074219 1712985829.0176
MEM 135.074219 1712985829.1183
MEM 135.074219 1712985829.2185
MEM 135.074219 1712985829.3191
MEM 135.074219 1712985829.4195
MEM 135.074219 1712985829.5201
MEM 135.074219 1712985829.6208
MEM 135.074219 1712985829.7211
MEM 135.074219 1712985829.8217
MEM 135.074219 1712985829.9224
MEM 135.074219 1712985830.0226
MEM 135.074219 1712985830.1229
MEM 135.074219 1712985830.2236
MEM 135.074219 1712985830.3243
MEM 135.074219 1712985830.4245
MEM 135.074219 1712985830.5251
MEM 135.074219 1712985830.6253
MEM 135.074219 1712985830.7257
MEM 135.074219 1712985830.8262
MEM 135.074219 1712985830.9269
MEM 135.074219 1712985831.0275
MEM 135.074219 1712985831.1280
MEM 135.074219 1712985831.2287
MEM 135.074219 1712985831.3294
MEM 135.074219 1712985831.4301
MEM 135.074219 1712985831.5305
MEM 135.074219 1712985831.6309
MEM 135.074219 1712985831.7313
MEM 135.074219 1712985831.8322
MEM 135.074219 1712985831.9328
MEM 135.074219 1712985832.0333
MEM 135.074219 1712985832.1339
MEM 135.074219 1712985832.2344
MEM 135.074219 1712985832.3351
MEM 135.074219 1712985832.4354
MEM 135.074219 1712985832.5361
MEM 135.074219 1712985832.6364
MEM 135.074219 1712985832.7371
MEM 135.074219 1712985832.8376
MEM 135.074219 1712985832.9381
MEM 135.074219 1712985833.0383
MEM 135.074219 1712985833.1387
MEM 135.074219 1712985833.2396
MEM 135.074219 1712985833.3400
MEM 135.074219 1712985833.4407
MEM 135.074219 1712985833.5413
MEM 135.074219 1712985833.6418
MEM 135.074219 1712985833.7421
MEM 135.074219 1712985833.8423
MEM 135.074219 1712985833.9430
MEM 135.074219 1712985834.0432
MEM 135.074219 1712985834.1439
MEM 135.074219 1712985834.2442
MEM 135.074219 1712985834.3447
MEM 135.074219 1712985834.4450
MEM 135.074219 1712985834.5456
MEM 135.074219 1712985834.6458
MEM 135.074219 1712985834.7462
MEM 135.074219 1712985834.8466
MEM 135.074219 1712985834.9469
MEM 135.074219 1712985835.0476
MEM 135.074219 1712985835.1481
MEM 135.074219 1712985835.2488
MEM 135.074219 1712985835.3492
MEM 135.074219 1712985835.4497
MEM 135.074219 1712985835.5502
MEM 135.074219 1712985835.6512
MEM 135.074219 1712985835.7516
MEM 135.074219 1712985835.8520
MEM 135.074219 1712985835.9523
MEM 135.074219 1712985836.0527
MEM 135.074219 1712985836.1536
MEM 135.074219 1712985836.2543
MEM 135.074219 1712985836.3549
MEM 135.074219 1712985836.4556
MEM 135.074219 1712985836.5560
MEM 135.074219 1712985836.6566
MEM 135.074219 1712985836.7571
MEM 135.074219 1712985836.8574
MEM 135.074219 1712985836.9580
MEM 135.074219 1712985837.0587
MEM 135.074219 1712985837.1595
MEM 135.074219 1712985837.2601
MEM 135.074219 1712985837.3608
MEM 135.074219 1712985837.4613
MEM 135.074219 1712985837.5620
MEM 135.074219 1712985837.6625
MEM 135.074219 1712985837.7629
MEM 135.074219 1712985837.8633
MEM 135.074219 1712985837.9635
MEM 135.074219 1712985838.0641
MEM 135.074219 1712985838.1648
MEM 135.074219 1712985838.2654
MEM 135.074219 1712985838.3661
MEM 135.074219 1712985838.4667
MEM 135.074219 1712985838.5673
MEM 135.074219 1712985838.6678
MEM 135.074219 1712985838.7682
MEM 135.074219 1712985838.8689
MEM 135.074219 1712985838.9696
MEM 135.074219 1712985839.0699
MEM 135.074219 1712985839.1702
MEM 135.074219 1712985839.2708
MEM 135.074219 1712985839.3711
MEM 135.074219 1712985839.4716
MEM 135.074219 1712985839.5722
MEM 135.074219 1712985839.6727
MEM 135.074219 1712985839.7732
MEM 135.074219 1712985839.8737
MEM 135.074219 1712985839.9742
MEM 135.074219 1712985840.0749
MEM 135.074219 1712985840.1756
MEM 135.074219 1712985840.2759
MEM 135.074219 1712985840.3763
MEM 135.074219 1712985840.4766
MEM 135.074219 1712985840.5773
MEM 135.074219 1712985840.6781
MEM 135.074219 1712985840.7789
MEM 135.074219 1712985840.8796
MEM 135.074219 1712985840.9802
MEM 135.074219 1712985841.0809
MEM 135.074219 1712985841.1814
MEM 135.074219 1712985841.2820
MEM 135.074219 1712985841.3828
MEM 135.074219 1712985841.4834
MEM 135.074219 1712985841.5842
MEM 135.074219 1712985841.6843
MEM 135.074219 1712985841.7845
MEM 135.074219 1712985841.8852
MEM 135.074219 1712985841.9857
MEM 135.074219 1712985842.0860
MEM 135.074219 1712985842.1868
MEM 135.074219 1712985842.2878
MEM 135.074219 1712985842.3881
MEM 135.074219 1712985842.4888
MEM 135.074219 1712985842.5893
MEM 135.074219 1712985842.6903
MEM 135.074219 1712985842.7911
MEM 135.074219 1712985842.8916
MEM 135.074219 1712985842.9921
MEM 135.074219 1712985843.0932
MEM 135.074219 1712985843.1935
MEM 135.074219 1712985843.2942
MEM 135.074219 1712985843.3947
MEM 135.074219 1712985843.4953
MEM 135.074219 1712985843.5961
MEM 135.074219 1712985843.6968
MEM 135.074219 1712985843.7973
MEM 135.074219 1712985843.8978
MEM 135.074219 1712985843.9982
MEM 135.074219 1712985844.0986
MEM 135.074219 1712985844.1993
MEM 135.074219 1712985844.3000
MEM 135.074219 1712985844.4006
MEM 135.074219 1712985844.5009
MEM 135.074219 1712985844.6016
MEM 135.074219 1712985844.7022
MEM 135.074219 1712985844.8024
MEM 135.074219 1712985844.9032
MEM 135.074219 1712985845.0036
MEM 135.074219 1712985845.1041
MEM 135.074219 1712985845.2045
MEM 135.074219 1712985845.3050
MEM 135.074219 1712985845.4055
MEM 135.074219 1712985845.5059
MEM 135.074219 1712985845.6067
MEM 135.074219 1712985845.7074
MEM 135.074219 1712985845.8081
MEM 135.074219 1712985845.9086
MEM 135.074219 1712985846.0095
MEM 135.074219 1712985846.1100
MEM 135.074219 1712985846.2103
MEM 135.074219 1712985846.3106
MEM 135.074219 1712985846.4112
MEM 135.074219 1712985846.5119
MEM 135.074219 1712985846.6122
MEM 135.074219 1712985846.7126
MEM 135.074219 1712985846.8133
MEM 135.074219 1712985846.9138
MEM 135.074219 1712985847.0146
MEM 135.074219 1712985847.1148
MEM 135.074219 1712985847.2158
MEM 135.074219 1712985847.3161
MEM 135.074219 1712985847.4168
MEM 135.074219 1712985847.5173
MEM 135.074219 1712985847.6180
MEM 135.074219 1712985847.7187
MEM 135.074219 1712985847.8196
MEM 135.074219 1712985847.9204
MEM 135.074219 1712985848.0209
MEM 135.074219 1712985848.1217
MEM 135.074219 1712985848.2225
MEM 135.074219 1712985848.3230
MEM 135.074219 1712985848.4234
MEM 135.074219 1712985848.5240
MEM 135.074219 1712985848.6248
MEM 135.074219 1712985848.7256
MEM 135.074219 1712985848.8261
MEM 135.074219 1712985848.9268
MEM 135.074219 1712985849.0271
MEM 135.074219 1712985849.1275
MEM 135.074219 1712985849.2282
MEM 135.074219 1712985849.3287
MEM 135.074219 1712985849.4293
MEM 135.074219 1712985849.5301
MEM 135.074219 1712985849.6309
MEM 135.074219 1712985849.7319
MEM 135.074219 1712985849.8325
MEM 135.074219 1712985849.9329
MEM 135.074219 1712985850.0336
MEM 135.074219 1712985850.1339
MEM 135.074219 1712985850.2344
MEM 135.074219 1712985850.3351
MEM 135.074219 1712985850.4358
MEM 135.074219 1712985850.5363
MEM 135.074219 1712985850.6369
MEM 135.074219 1712985850.7372
MEM 135.074219 1712985850.8380
MEM 135.074219 1712985850.9384
MEM 135.074219 1712985851.0390
MEM 135.074219 1712985851.1393
MEM 135.074219 1712985851.2401
MEM 135.074219 1712985851.3408
MEM 135.074219 1712985851.4414
MEM 135.074219 1712985851.5421
MEM 135.074219 1712985851.6428
MEM 135.074219 1712985851.7436
MEM 135.074219 1712985851.8444
MEM 135.074219 1712985851.9450
MEM 135.074219 1712985852.0456
MEM 135.074219 1712985852.1462
MEM 135.074219 1712985852.2466
MEM 135.074219 1712985852.3473
MEM 135.074219 1712985852.4479
MEM 135.074219 1712985852.5486
MEM 135.074219 1712985852.6490
MEM 135.074219 1712985852.7499
MEM 135.074219 1712985852.8507
MEM 135.074219 1712985852.9513
MEM 135.074219 1712985853.0519
MEM 135.074219 1712985853.1523
MEM 135.074219 1712985853.2529
MEM 135.074219 1712985853.3534
MEM 135.074219 1712985853.4541
MEM 135.074219 1712985853.5546
MEM 135.074219 1712985853.6552
MEM 135.074219 1712985853.7555
MEM 135.074219 1712985853.8561
MEM 135.074219 1712985853.9566
MEM 135.074219 1712985854.0570
MEM 135.074219 1712985854.1577
MEM 135.074219 1712985854.2581
MEM 135.074219 1712985854.3585
MEM 135.074219 1712985854.4587
MEM 135.074219 1712985854.5589
MEM 135.074219 1712985854.6597
MEM 135.074219 1712985854.7600
MEM 135.074219 1712985854.8607
MEM 135.074219 1712985854.9610
MEM 135.074219 1712985855.0619
MEM 135.074219 1712985855.1623
MEM 135.074219 1712985855.2628
MEM 135.074219 1712985855.3632
MEM 135.074219 1712985855.4637
MEM 135.074219 1712985855.5644
MEM 135.074219 1712985855.6651
MEM 135.074219 1712985855.7658
MEM 135.074219 1712985855.8665
MEM 135.074219 1712985855.9668
MEM 135.074219 1712985856.0673
MEM 135.074219 1712985856.1678
MEM 135.074219 1712985856.2684
MEM 135.074219 1712985856.3692
MEM 135.074219 1712985856.4699
MEM 135.074219 1712985856.5704
MEM 135.074219 1712985856.6709
MEM 135.074219 1712985856.7712
MEM 135.074219 1712985856.8717
MEM 135.074219 1712985856.9724
MEM 135.074219 1712985857.0729
MEM 135.074219 1712985857.1738
MEM 135.074219 1712985857.2743
MEM 135.074219 1712985857.3751
MEM 135.074219 1712985857.4754
MEM 135.074219 1712985857.5761
MEM 135.074219 1712985857.6767
MEM 135.074219 1712985857.7772
MEM 135.074219 1712985857.8776
MEM 135.074219 1712985857.9780
MEM 135.074219 1712985858.0789
MEM 135.074219 1712985858.1794
MEM 135.074219 1712985858.2799
MEM 135.074219 1712985858.3804
MEM 135.074219 1712985858.4808
MEM 135.074219 1712985858.5814
MEM 135.074219 1712985858.6821
MEM 135.074219 1712985858.7829
MEM 135.074219 1712985858.8834
MEM 135.074219 1712985858.9839
MEM 135.074219 1712985859.0842
MEM 135.074219 1712985859.1849
MEM 135.074219 1712985859.2852
MEM 135.074219 1712985859.3859
MEM 135.074219 1712985859.4861
MEM 135.074219 1712985859.5865
MEM 135.074219 1712985859.6872
MEM 135.074219 1712985859.7876
MEM 135.074219 1712985859.8881
MEM 135.074219 1712985859.9886
MEM 135.074219 1712985860.0890
MEM 135.074219 1712985860.1897
MEM 135.074219 1712985860.2902
MEM 135.074219 1712985860.3904
MEM 135.074219 1712985860.4910
MEM 135.074219 1712985860.5916
MEM 135.074219 1712985860.6923
MEM 135.074219 1712985860.7928
MEM 135.074219 1712985860.8938
MEM 135.074219 1712985860.9943
MEM 135.074219 1712985861.0947
MEM 135.074219 1712985861.1952
MEM 135.074219 1712985861.2957
MEM 135.136719 1712985861.3961
MEM 135.136719 1712985861.4964
MEM 135.136719 1712985861.5968
MEM 135.136719 1712985861.6974
MEM 135.136719 1712985861.7983
MEM 135.136719 1712985861.8989
MEM 135.136719 1712985861.9995
MEM 135.136719 1712985862.0999
MEM 135.136719 1712985862.2006
MEM 135.136719 1712985862.3014
MEM 135.136719 1712985862.4020
MEM 135.136719 1712985862.5027
MEM 135.136719 1712985862.6032
MEM 135.136719 1712985862.7038
MEM 135.136719 1712985862.8043
MEM 135.136719 1712985862.9049
MEM 135.136719 1712985863.0056
MEM 135.136719 1712985863.1063
MEM 135.136719 1712985863.2070
MEM 135.136719 1712985863.3077
MEM 135.136719 1712985863.4081
MEM 135.136719 1712985863.5088
MEM 135.136719 1712985863.6092
MEM 135.136719 1712985863.7100
MEM 135.136719 1712985863.8106
MEM 135.136719 1712985863.9109
MEM 135.136719 1712985864.0115
MEM 135.136719 1712985864.1120
MEM 135.136719 1712985864.2127
MEM 135.136719 1712985864.3131
MEM 135.136719 1712985864.4136
MEM 135.136719 1712985864.5139
MEM 135.136719 1712985864.6145
MEM 135.136719 1712985864.7149
MEM 135.136719 1712985864.8155
MEM 135.136719 1712985864.9160
MEM 135.136719 1712985865.0166
MEM 135.136719 1712985865.1169
MEM 135.136719 1712985865.2175
MEM 135.136719 1712985865.3181
MEM 135.136719 1712985865.4186
MEM 135.136719 1712985865.5191
MEM 135.136719 1712985865.6196
MEM 135.136719 1712985865.7203
MEM 135.136719 1712985865.8211
MEM 135.136719 1712985865.9216
MEM 135.136719 1712985866.0220
MEM 135.136719 1712985866.1223
MEM 135.136719 1712985866.2229
MEM 135.136719 1712985866.3239
MEM 135.136719 1712985866.4245
MEM 135.136719 1712985866.5251
MEM 135.136719 1712985866.6254
MEM 135.136719 1712985866.7258
MEM 135.136719 1712985866.8265
MEM 135.136719 1712985866.9272
MEM 135.136719 1712985867.0278
MEM 135.136719 1712985867.1283
MEM 135.136719 1712985867.2288
MEM 135.136719 1712985867.3297
MEM 135.136719 1712985867.4302
MEM 135.136719 1712985867.5307
MEM 135.136719 1712985867.6310
MEM 135.136719 1712985867.7318
MEM 135.136719 1712985867.8321
MEM 135.136719 1712985867.9330
MEM 135.136719 1712985868.0337
MEM 135.136719 1712985868.1341
MEM 135.136719 1712985868.2349
MEM 135.136719 1712985868.3354
MEM 135.136719 1712985868.4356
MEM 135.136719 1712985868.5362
MEM 135.136719 1712985868.6369
MEM 135.136719 1712985868.7374
MEM 135.136719 1712985868.8378
MEM 135.136719 1712985868.9385
MEM 135.136719 1712985869.0390
MEM 135.136719 1712985869.1396
MEM 135.136719 1712985869.2401
MEM 135.136719 1712985869.3406
MEM 135.136719 1712985869.4412
MEM 135.136719 1712985869.5415
MEM 135.136719 1712985869.6423
MEM 135.136719 1712985869.7426
MEM 135.136719 1712985869.8434
MEM 135.136719 1712985869.9439
MEM 135.136719 1712985870.0442
MEM 135.136719 1712985870.1446
MEM 135.136719 1712985870.2451
MEM 135.136719 1712985870.3455
MEM 135.136719 1712985870.4461
MEM 135.136719 1712985870.5467
MEM 135.136719 1712985870.6471
MEM 135.136719 1712985870.7477
MEM 135.136719 1712985870.8489
MEM 135.136719 1712985870.9492
MEM 135.136719 1712985871.0495
MEM 135.136719 1712985871.1499
MEM 135.136719 1712985871.2506
MEM 135.136719 1712985871.3510
MEM 135.136719 1712985871.4515
MEM 135.136719 1712985871.5521
MEM 135.136719 1712985871.6529
MEM 135.136719 1712985871.7538
MEM 135.136719 1712985871.8543
MEM 135.136719 1712985871.9547
MEM 135.136719 1712985872.0553
MEM 135.136719 1712985872.1556
MEM 135.136719 1712985872.2564
MEM 135.136719 1712985872.3569
MEM 135.136719 1712985872.4572
MEM 135.136719 1712985872.5575
MEM 135.136719 1712985872.6580
MEM 135.136719 1712985872.7582
MEM 135.136719 1712985872.8590
MEM 135.136719 1712985872.9595
MEM 135.136719 1712985873.0601
MEM 135.136719 1712985873.1607
MEM 135.136719 1712985873.2613
